3375
0.10e7	0.29
0.60	0.60
0.60
0.00
0.0   1.0
7.0
0.2   0.3
0.0837758041 	0.0013404129 	-3.4172500000 	-4.4722400000 	-3.3063600000 	-7.1503100000 	-3.9211100000 	1.2443900000 	20.1482000000 	-37.0104000000 	0.0808276000 	0.2000000000 
0.0837758041 	0.0013404129 	-3.0553000000 	-4.2847900000 	-3.3138900000 	-5.3060600000 	-6.3359300000 	-0.5022030000 	30.3736000000 	-23.8165000000 	-6.9801900000 	0.2000000000 
0.0837758041 	0.0013404129 	-2.6099400000 	-3.6160200000 	-3.3118600000 	-2.0215200000 	-3.7547400000 	1.3563600000 	19.5950000000 	-11.8806000000 	20.9269000000 	0.2000000000 
0.0837758041 	0.0013404129 	-2.3054600000 	-4.7147200000 	-3.3063200000 	-1.5334700000 	-3.8245900000 	0.3967090000 	19.7422000000 	-7.7794100000 	4.7623100000 	0.2000000000 
0.0837758041 	0.0013404129 	-1.6158600000 	-3.3715100000 	-3.3064500000 	0.5304030000 	-0.5724960000 	0.6695560000 	2.8142200000 	3.4708600000 	-28.1700000000 	0.2000000000 
0.0837758041 	0.0013404129 	-1.0728900000 	-3.7937400000 	-3.3091900000 	0.3705540000 	-5.0286700000 	0.1096630000 	18.5696000000 	1.2417600000 	41.1511000000 	0.2000000000 
0.0837758041 	0.0013404129 	-0.5922430000 	-3.7252900000 	-3.3157800000 	-2.5360700000 	-6.0681700000 	-0.5717110000 	32.9444000000 	-14.5971000000 	-13.2052000000 	0.2000000000 
0.0837758041 	0.0013404129 	-0.1641560000 	-3.4615000000 	-3.3182400000 	-0.6231920000 	-2.3387900000 	-0.3171900000 	13.6131000000 	-3.7421300000 	5.8504400000 	0.2000000000 
0.0837758041 	0.0013404129 	0.0114283000 	-4.5592300000 	-3.3024500000 	1.8261300000 	-8.5326600000 	-0.5465320000 	33.0903000000 	-27.6524000000 	8.6056700000 	0.2000000000 
0.0837758041 	0.0013404129 	0.3870850000 	-4.6591600000 	-3.3139000000 	3.1334800000 	-5.0997000000 	1.7005400000 	8.7505400000 	7.0060200000 	8.3338300000 	0.2000000000 
